id,date,text,word_count,char_count,avg_word_length,length_cluster,length_cluster_label,length_cluster_center_words,text_clean,cluster,filtered_out,filtered_pass
131138,2025-05-13T02:44:26+00:00,"#Cocomatcha 
 
 
dan yapp, ternyata gue di blokir anjir, dan lebih gongnya yg blokir ig gue tuh cwenya",17,97,4.588,0,pendek,9.3,dan yap ternyata gue di blokir anjir dan lebih gongnya yang blokir ig gue tuh cwenya,2,False,
129386,2025-04-17T16:44:52+00:00," 
 
 
nasip jomlo dikit dikit kangen yang udah lama",8,45,4.75,0,pendek,9.3,nasip jomlo dikit dikit kangen yang udah lama,2,False,
133310,2025-06-13T12:17:00+00:00," 
 
 
pengen punya pacar tapi males balesin chatnya 😃",7,47,5.571,0,pendek,9.3,pengen punya pacar tapi males balesin chatnya,0,False,
132434,2025-05-30T16:11:28+00:00," 
 
 
sumph gpp ya aku cht",5,20,3.2,0,pendek,9.3,sumph gp ya aku cht,1,False,
133420,2025-06-15T07:23:00+00:00," 
 
 
rekomendasi lulur purbasari yang ampuh varian apa?",7,50,6.143,0,pendek,9.3,rekomendasi lulur purbasari yang ampuh varian apa,4,False,
111698,2024-12-07T01:31:11+00:00,"#ferdisambo 
 
 
guys sorry oot, gmn si cara ngirim menfes ke Twitter",11,64,4.727,0,pendek,9.3,guys sorry oot gmn si cara ngirim menfes ke twitter,1,False,
125780,2025-03-11T07:17:19+00:00," 
 
 
Bisa²nya siang bolong mimpi horor",5,33,5.8,0,pendek,9.3,bisa nya siang bolong mimpi horor,2,False,
139369,2025-10-09T12:11:04+00:00," 
 
 
anak ipas tpi banyakan ipa nya ips nya cuma sosio sejarah ambil psikologi gimana yaa",15,84,4.667,0,pendek,9.3,anak ipas tpi banyakan ipa nya ips nya cuma sosio sejarah ambil psikologi gimana ya,2,False,
113712,2024-12-14T16:24:58+00:00," 
 
 
plis sapa dong gua kesepian banget",6,34,4.833,0,pendek,9.3,plis sapa dong gua kesepian banget,2,False,
134795,2025-07-08T15:36:25+00:00," 
 
 
main roblox lmlm pn muntah",5,26,4.4,0,pendek,9.3,main roblox lmlm pn muntah,3,False,
104060,2024-10-24T09:50:08+00:00," 
 
 
Sering di kira anak orang kaya karena nganggur 😂",8,48,4.875,0,pendek,9.3,sering di kira anak orang kaya karena nganggur,4,False,
110140,2024-11-29T13:50:46+00:00," 
 
 
#c

nia😍nia🥰anak😙 yang 😫santun😇 pada☺️ orang 😙tuanya 😀",9,53,4.0,0,pendek,9.3,nia nia anak yang santun pada orang tuanya,3,False,
109266,2024-11-25T06:34:07+00:00," 
 
 
Pengen ikut trend 2025 otw umur berapa, cumaa hp ku penuh bjir nggak bisa download capcut bisa pun ngelag jadinya 😭",20,115,4.65,0,pendek,9.3,pengen ikut trend 2025 otw umur berapa cuma hp ku penuh bjir tidak bisa download capcut bisa pun ngelag jadinya,4,False,
124919,2025-03-04T04:07:04+00:00," 
 
 
ga kerasa 26 hari lagi lebaran",6,30,4.167,0,pendek,9.3,tidak kerasa 26 hari lagi lebaran,2,False,
108704,2024-11-22T13:12:05+00:00,"#tannn 
 
 
sakit hati i pas dh tau crush i ngepost cwe ny😀",12,54,3.417,0,pendek,9.3,sakit hati i pas dh tau crush i ngepost cwe ny,3,False,
105955,2024-11-04T11:07:22+00:00," 
 
 
se misterius itu kah ak smpe org' dteng cuma pas penasaran aja",12,62,4.167,0,pendek,9.3,se misterius itu kah ak smpe orang dteng cuma pas penasaran saja,2,False,
138111,2025-09-10T15:49:49+00:00," 
 
 
zonk ga ya, pls engga",5,21,3.2,0,pendek,9.3,zonk tidak ya pls engga,3,False,
112621,2024-12-11T06:12:53+00:00," 
 
 
Nggak ada waktu buat sange sangean",6,34,4.833,0,pendek,9.3,tidak ada waktu buat sange sangean,2,False,
131835,2025-05-21T13:07:37+00:00,"#PawManiest 
 
 
Pembaruan router wifi emang bayar kah???",7,52,6.0,0,pendek,9.3,pembaruan router wifi emang bayar kah,4,False,
130804,2025-05-08T13:30:02+00:00," 
 
 
ternyata banyak yang wlw di daerah gua wkwk",8,43,4.5,0,pendek,9.3,ternyata banyak yang wlw di daerah gua wkwk,2,False,
128888,2025-04-11T10:18:04+00:00," 
 
 
BESOK UJIAN TOEIC PLSS, AKU HARUS BELAJAR APA",8,45,4.625,0,pendek,9.3,besok ujian toeic pls aku harus belajar apa,3,False,
133184,2025-06-11T04:03:03+00:00," 
 
 
cowo ku ngajak ke hotel dengan embel² deeptalk dengan tegas langsung ku tolak lahh, ga salah kan ya??",18,101,4.5,0,pendek,9.3,cowo ku ngajak ke hotel dengan embel deeptalk dengan tegas langsung ku tolak lah tidak salah kan ya,0,False,
135268,2025-07-18T15:14:01+00:00," 
 
 
pgn curhat tp bingung, terlalu sulit untuk dijelaskan",8,53,5.625,0,pendek,9.3,pgn curhat tapi bingung terlalu sulit untuk dijelaskan,2,False,
142586,2026-01-25T06:55:09+00:00," 
 
 
Nisa klok gk. dituruti 
Apa ynk dia pngen🤦🏿‍♂️🤦🏿‍♂️
Bkin maluk kerjany... 
              Yalloh",12,79,4.5,0,pendek,9.3,nisa klok tidak dituruti apa ynk dia pngen bkin maluk kerjany yalloh,3,False,
139802,2025-10-22T13:11:56+00:00,"#Ajepajep 
 
 
Lama ga main menfess, Makin sepi aja ini",9,50,4.444,0,pendek,9.3,lama tidak main menfes makin sepi saja ini,1,False,
137948,2025-09-08T08:47:41+00:00," 
 
 
gaiss rekomendasi sling bag wanita, yang affordable (under 100k) yang gak ngelupas/ngelopek kulitnya dan tahan lama",17,115,5.647,0,pendek,9.3,gais rekomendasi sling bag wanita yang affordable under 100k yang tidak ngelupas ngelopek kulitnya dan tahan lama,4,False,
115570,2024-12-21T12:00:41+00:00," 
 
 
info tontonan seru yang bikin lupa sama masalah",8,47,5.0,0,pendek,9.3,info tontonan seru yang bikin lupa sama masalah,2,False,
128817,2025-04-10T15:22:00+00:00," 
 
 
Kalau misalnya manusia punya 2 alat pernapasan paru-paru dan ingsang dia namanya apa? Paruingsang? Dan nama spesies nya apa?",20,124,5.1,0,pendek,9.3,kalau misalnya manusia punya 2 alat pernapasan paru paru dan ingsang dia namanya apa paruingsang dan nama spesies nya apa,2,False,
103357,2024-10-20T14:28:18+00:00," 
 
 
punyo cowo tp sifat kek ajg",6,27,3.667,0,pendek,9.3,punyo cowo tapi sifat kek ajg,1,False,
108460,2024-11-21T13:26:12+00:00,"#Sasaaja 
 
 
kabar itu penting, kalo ga dikabarin berarti lo ga penting.",11,68,5.0,0,pendek,9.3,kabar itu penting kalo tidak dikabarin berarti lo tidak penting,2,False,
120613,2025-01-21T09:19:57+00:00," 
 
 
info lagu buat post tugas kuliah lapangan di ig",9,47,4.333,0,pendek,9.3,info lagu buat post tugas kuliah lapangan di ig,4,False,
108061,2024-11-19T05:16:42+00:00,"#bot 


 #mintamaaf #maafin #permintaan_maaf #random #curhat  @adrsptrr mmfin ak ia sayangkuu cantina akuu 😢",13,103,6.308,0,pendek,9.3,mmfin ak ia sayangku cantina aku,1,False,
107164,2024-11-12T13:37:27+00:00," 
 
 
Pacaran tersingkat kalian berapa lama gys, terus bisa bikin gamon nggak",11,71,5.455,0,pendek,9.3,pacaran tersingkat kalian berapa lama gys terus bisa bikin gamon tidak,1,False,
113499,2024-12-14T04:00:39+00:00," 
 
 
mantannya user nams atau siapa ituu",6,35,5.0,0,pendek,9.3,mantannya user nams atau siapa itu,4,False,
120109,2025-01-17T07:29:50+00:00," 
 
 
peringkat eligible 13 dari 27 siswa kira kira bisa gak ya masuk unair?😔 takut banget",15,84,4.533,0,pendek,9.3,peringkat eligible 13 dari 27 siswa kira kira bisa tidak ya masuk unair takut banget,4,False,
135552,2025-07-24T13:55:24+00:00,"#tiramissu 
 
 
apa apaan ini, ga di rl ga di virtual ketemunya sama cwk sagapung mulu bjirrrr. streeesssss",17,102,4.882,0,pendek,9.3,apa apaan ini tidak di rl tidak di virtual ketemunya sama cwk sagapung mulu bjir streees,2,False,
110617,2024-12-02T00:23:43+00:00," 
 
 
ada yang punya link download alight motion pro ga yaa, kalo ada gue mau minta",15,77,4.133,0,pendek,9.3,ada yang punya link download alight motion pro tidak ya kalo ada gue mau minta,4,False,
140166,2025-11-02T15:24:32+00:00,"#zezee 
 
 
ayo dong temenan sm akuu",6,31,4.167,0,pendek,9.3,ayo dong temenan sama aku,1,False,
143345,2026-02-13T02:03:51+00:00," 
 
 
Cewe cewe kok ga peka sih",6,25,3.333,0,pendek,9.3,cewe cewe kok tidak peka sih,1,False,
130590,2025-05-05T13:39:03+00:00," 
 
 
GAISS, ADA YANG BISA BIKININ NOMOR HALAMAN SAMA DAFTAR ISI GAA?? FRUSTASI BANGETT TOLONGGG",14,90,5.286,0,pendek,9.3,gais ada yang bisa bikinin nomor halaman sama daftar isi tidak frustasi banget tolong,3,False,
145132,2026-03-31T17:04:56+00:00,"#anon 

udh blg mau call, tp skrg smpe gw ngantuk mlh ngilang orgnya nybln bgt😒

===
✉️ Kirimin Aku Pesan Rahasia",19,110,4.316,0,pendek,9.3,udh blg mau cal tapi skrg smpe gw ngantuk mlh ngilang orgnya nybln banget,3,False,
135816,2025-07-31T10:38:51+00:00," 
 
 
Buat kalian yang udah pernah pap vulgar ke cowo kalian murahan bgt wkwk",13,71,4.538,0,pendek,9.3,buat kalian yang udah pernah pap vulgar ke cowo kalian murahan banget wkwk,1,False,
126611,2025-03-18T14:32:09+00:00," 
 
 
udah setahun tapi masii kangen zevan😌",6,37,5.167,0,pendek,9.3,udah setahun tapi masi kangen zevan,2,False,
143073,2026-02-07T02:19:40+00:00," 
 
 
cwo gw selingkuh untuk ke sekelian kali🥺",7,40,4.714,0,pendek,9.3,cwo gw selingkuh untuk ke sekelian kali,3,False,
134953,2025-07-12T05:48:24+00:00," 
 
 
Ini siang bolong kaki w dingin bet",7,34,4.0,0,pendek,9.3,ini siang bolong kaki w dingin bet,2,False,
116606,2024-12-26T06:35:26+00:00,"#花 
 
 
kak moots ig yuu, akun ku baru gada yg fllw bjir😭😔👍",12,54,3.167,0,pendek,9.3,kak moots ig yu akun ku baru gada yang fllw bjir,3,False,
117507,2024-12-30T13:41:44+00:00," 
 
 
ga tau males pen beli trek",6,26,3.5,0,pendek,9.3,tidak tau males pen beli trek,1,False,
113604,2024-12-14T12:25:35+00:00," 
 
 
kamu tau ngga bedanya kamu sama dia? ngga ada bedanya, sama aja, kaya tai",14,73,4.071,0,pendek,9.3,kamu tau tidak bedanya kamu sama dia tidak ada bedanya sama saja kaya tai,0,False,
140658,2025-11-21T12:22:48+00:00," 
 
 
udah lama gw ga disniii ,hai guys",7,33,3.714,0,pendek,9.3,udah lama gw tidak disni hai guys,1,False,
122294,2025-02-05T11:48:09+00:00," 
 
 
males bngt bnjir besok sekolah",5,30,5.2,0,pendek,9.3,males bngt bnjir besok sekolah,4,False,
129129,2025-04-14T07:11:45+00:00," 
 
 
cwo maen kga pernah inget cwe nya ya wkwkwk",9,43,3.889,0,pendek,9.3,cwo maen kga pernah inget cwe nya ya wkwkwk,3,False,
117113,2024-12-28T13:43:20+00:00,"#adagajah 
 
 
apa karna kamar gw kena matahari kali yaa pas siang makannya malem nya panass,atau lampu nya nyalaa",19,109,4.737,0,pendek,9.3,apa karna kamar gw kena matahari kali ya pas siang makannya malem nya panas atau lampu nya nyala,2,False,
129176,2025-04-14T16:01:57+00:00," 
 
 
Sederhana tapi bikin Towel bahagia: kita dibantai Korea Utara",9,61,5.778,0,pendek,9.3,sederhana tapi bikin towel bahagia kita dibantai korea utara,1,False,
130153,2025-04-29T10:59:59+00:00,"#anon 

open freelance 5k aja lagii promo

===
✉️ Kirimin Aku Pesan Rahasia",11,72,4.909,0,pendek,9.3,open freelance 5k saja lagi promo,4,False,
136152,2025-08-08T09:31:31+00:00," 
 
 
ketika badut mencoba menghibur diri nya padahal hidup nya hampa haha",11,68,5.273,0,pendek,9.3,ketika badut mencoba menghibur diri nya padahal hidup nya hampa haha,2,False,
105551,2024-11-02T08:15:56+00:00,"#Yuniar 
 
 
Ada yg mau bisnis bareng aku ga?
Yg masih/udah kuliah 😁",12,63,4.0,0,pendek,9.3,ada yang mau bisnis bareng aku tidak yang masih udah kuliah,4,False,
138329,2025-09-14T15:10:30+00:00," 
 
 
besoknya sehat segar bugar untuk menjalani hari",7,47,5.857,0,pendek,9.3,besoknya sehat segar bugar untuk menjalani hari,4,False,
106598,2024-11-09T00:57:24+00:00," 
 
 
aaaaa kangen dia tapi dia ga on dari kemarin 🥹🥹🥹",9,48,4.0,0,pendek,9.3,a kangen dia tapi dia tidak on dari kemarin,1,False,
118777,2025-01-06T11:22:58+00:00," 
 
 
Cuihhh, ga sudi gua timnas dilatih mantan pemain decul",9,54,5.0,0,pendek,9.3,cuih tidak sudi gua timnas dilatih mantan pemain decul,1,False,
145543,2026-04-10T14:15:34+00:00,"#adagajah 
 
 
aku mau nyari musik di sini tpi yg bisa di simpen gitu,aku lupa namanya ada yg tau",19,92,3.842,0,pendek,9.3,aku mau nyari musik di sini tpi yang bisa di simpen gitu aku lupa namanya ada yang tau,1,False,
120893,2025-01-23T13:40:53+00:00," 
 
 
ga abis tingking sm bocil jmn skrg",7,34,4.0,0,pendek,9.3,tidak abis tingking sama bocil jmn skrg,1,False,
115907,2024-12-23T00:48:27+00:00,"#zezecanss 
 
 
mau telfonan sm cowo, tapi yang topik pembahasannya engga 18+",11,72,5.364,0,pendek,9.3,mau telfonan sama cowo tapi yang topik pembahasannya engga 18,4,False,
138047,2025-09-09T14:31:44+00:00," 
 
 
sjujurnya ak caoe bgt sm tugas kelompok, tpi gtww yg ini shdhdhdgdyd bgt🫰🫰🫰🫰",13,76,4.538,0,pendek,9.3,sjujurnya ak caoe banget sama tugas kelompok tpi gtw yang ini shdhdhdgdyd banget,3,False,
124024,2025-02-23T12:52:00+00:00," 
 
 
di aplikasi picsart yang bisa perslide namanya apaa yaa?",9,56,5.222,0,pendek,9.3,di aplikasi picsart yang bisa perslide namanya apa ya,4,False,
109088,2024-11-24T10:35:29+00:00," 
 
 
Pliss cariin aku cowo rp",5,24,4.0,0,pendek,9.3,plis cariin aku cowo rp,3,False,
120384,2025-01-19T13:30:11+00:00," 
 
 
Siapa yang mau kuliah  di luar daerah tapi terhalang restu orang tuaa
Angkat tangan🙋‍♀🙋",14,86,4.929,0,pendek,9.3,siapa yang mau kuliah di luar daerah tapi terhalang restu orang tua angkat tangan,0,False,
142343,2026-01-18T12:45:01+00:00," 
 
 
U beneran jahat deh hahaha",5,26,4.4,0,pendek,9.3,u beneran jahat deh hahaha,1,False,
122031,2025-02-02T15:05:15+00:00," 
 
 
samuel knp poto ny ga ada",6,25,3.333,0,pendek,9.3,samuel knp poto ny tidak ada,1,False,
104204,2024-10-25T06:33:19+00:00," 
 
 
punya pacar tapi berasa ga punya",6,32,4.5,0,pendek,9.3,punya pacar tapi berasa tidak punya,0,False,
140714,2025-11-22T17:05:37+00:00," 
 
 
td udahh ngantuk tp skrng mlh ilang ngntuknya gegara pegang hp😭",11,63,4.727,0,pendek,9.3,td udah ngantuk tapi skrng mlh ilang ngntuknya gegara pegang hp,1,False,
124160,2025-02-25T02:20:31+00:00," 
 
 
EMANG PLNG BENER GAUSAH SALING CONFESS COKK KLO ENDINGNYA HTS AN DOANG",12,70,4.917,0,pendek,9.3,emang plng bener gausah saling confes cok klo endingnya hts an doang,3,False,
129060,2025-04-13T08:43:46+00:00," 
 
 
cowo gw cakep bgt siii",5,22,3.6,0,pendek,9.3,cowo gw cakep banget si,3,False,
