id,date,text,word_count,char_count,avg_word_length,length_cluster,length_cluster_label,length_cluster_center_words,text_clean,cluster,filtered_out,filtered_pass
130201,2025-04-30T03:07:15+00:00,"#bot #Doraemon




Teruntuk Diriku yang Kuat,

Aku tahu kamu sering menahan tangis di balik pintu yang tertutup. Aku tahu bagaimana rasanya diperlakukan seperti tak ada, padahal kamu hanya ingin dimengerti, didengar, dan diterima. Aku tahu kamu sering merasa sendirian bahkan di tengah rumahmu sendiri.

Tapi hari ini, aku ingin kamu tahu: kamu luar biasa. Kamu tetap bertahan, meski rasanya berat. Kamu tetap lembut, meski sering disakiti. Kamu tetap peduli, meski jarang dianggap. Kamu tetap berusaha jadi baik, bahkan saat dunia di sekitarmu tak selalu adil.

Air mata yang jatuh itu bukan tanda kelemahan, tapi bukti kalau hatimu masih hidup. Dan suatu hari nanti, saat kamu berdiri di atas kakimu sendiri, saat dunia akhirnya melihatmu bersinar, ingatlah: jangan bawa dendam dalam langkahmu.

Maafkan mereka. Tidak karena mereka layak, tapi karena kamu pantas hidup tanpa beban luka yang terus-menerus kamu pikul. Kamu pantas bahagia. Kamu pantas tenang.

Dan yang paling penting—aku bangga padamu.

Dari aku, untuk kamu.
Yang selalu bertahan meski rasanya tak sanggup.",164,1064,5.274,3,panjang,178.557,teruntuk diriku yang kuat aku tahu kamu sering menahan tangis di balik pintu yang tertutup aku tahu bagaimana rasanya diperlakukan seperti tak ada padahal kamu hanya ingin dimengerti didengar dan diterima aku tahu kamu sering merasa sendirian bahkan di tengah rumahmu sendiri tapi hari ini aku ingin kamu tahu kamu luar biasa kamu tetap bertahan meski rasanya berat kamu tetap lembut meski sering disakiti kamu tetap peduli meski jarang dianggap kamu tetap berusaha jadi baik bahkan saat dunia di sekitarmu tak selalu adil air mata yang jatuh itu bukan tanda kelemahan tapi bukti kalau hatimu masih hidup dan suatu hari nanti saat kamu berdiri di atas kakimu sendiri saat dunia akhirnya melihatmu bersinar ingatlah jangan bawa dendam dalam langkahmu maafkan mereka tidak karena mereka layak tapi karena kamu pantas hidup tanpa beban luka yang terus menerus kamu pikul kamu pantas bahagia kamu pantas tenang dan yang paling penting aku bangga padamu dari aku untuk kamu yang selalu bertahan meski rasanya tak sanggup,3,False,
114817,2024-12-18T19:16:48+00:00,"#Olivia 
 
 
Guys izin curhat ya karna gatau mau cerita ke siapa lagi, jadi aku bisa dibilang tinggi nya beda jauh sama anak seumuran aku/temen aku, jadi aku tuh suka di katain cebol, kalo di tanya ya pasti sakit hati, bangett cuma aku diemin aja, dan hinaan yg paling sakit itu kan pas itu aku lgi benerin kerudung di kelas kebetulan di belakang aku itu yg duduk cwek², jadi klo keliatan dikit di belakang kan gpp sesama cwek nah pas mereka liat rambut aku tuh mereka langsung ngomongin rambut aku, mereka bilang gini pelan tpi masih kedengeran sma aku ""udah rambutnya pendek berantakan lagi pasti jadi sarang kutu"" karna aku denger mereka ngehina aku jdi aku ke belakang ngeliatin mereka tpi mereka malah bales ""aduh gatakut di injek juga mati"" pas mereka bilang kek gitu aku langsung nyes hati nya nyesek bgt aku langsung nangis disitu, sakit hati bgt dan akhirnya aku berenti nangis sekitar 10 menitan pas waktu istirahat ke 2,sampe skrg masih sakit hati klo keinget :(, itu masih salah satu hinaan yg aku terima guys sebenernya masih banyak lgi hehe, ini aja udh panjang bgt maaf ya makasih yg udah mau baca",195,1107,4.59,3,panjang,178.557,guys izin curhat ya karna gatau mau cerita ke siapa lagi jadi aku bisa dibilang tinggi nya beda jauh sama anak seumuran aku temen aku jadi aku tuh suka di katain cebol kalo di tanya ya pasti sakit hati banget cuma aku diemin saja dan hinaan yang paling sakit itu kan pas itu aku lgi benerin kerudung di kelas kebetulan di belakang aku itu yang duduk cwek jadi klo keliatan dikit di belakang kan gp sesama cwek nah pas mereka liat rambut aku tuh mereka langsung ngomongin rambut aku mereka bilang gini pelan tpi masih kedengeran sma aku udah rambutnya pendek berantakan lagi pasti jadi sarang kutu karna aku denger mereka ngehina aku jdi aku ke belakang ngeliatin mereka tpi mereka malah bales aduh gatakut di injek juga mati pas mereka bilang kek gitu aku langsung nyes hati nya nyesek banget aku langsung nangis disitu sakit hati banget dan akhirnya aku berenti nangis sekitar 10 menitan pas waktu istirahat ke 2 sampe skrg masih sakit hati klo keinget itu masih salah satu hinaan yang aku terima guys sebenernya masih banyak lgi hehe ini saja udh panjang banget maaf ya makasih yang udah mau baca,2,False,
121453,2025-01-28T06:43:04+00:00,"#spkek 
 
 
gua pengen curhat tentang hidup gua gua gatau lgi hrus gmna, gua pindah ke depok pas gua masih kelas 4 sd krna alhamdulillah nya ada org yg ngsih kepercayaan bokap gua buat buka usaha steam yg skligus sma rumah, awalnya berjalan lancar sampai setahun kmdian di sebelah rumah gua ada yg buka usaha jual beli mobil awalnya masi baik baik aja trus saling tegur sapa, 2 tahun kemudian yg sblah ini pake dukun buat nyerang usha bokap gua untung dstu gua libur kelulusan sd, gua dstu bntuin bokp gua buat zdkirn smpe ga tidur biar klg gua ga kenapa kenapa, tp ternyata ttep ga aman krna nyokap gua keadaan nya lagi hamil & dstu dia keguguran pdhal nykp gua gprnh beraktivitas yg berat apalgi masi hamil muda, krna dstu ktnya mlmnya nykp gua ngrsa perutnya di pegang, kebetulan om gua bisa ngobatin smcam ustadz gitu & punya indra ke 6 pas diliat emang itu krna ada yng ngrim dstu gua sedih banget, smpe skrang pun di sebelah rumah gua masih ngirm ngrim ngebuat usaha bokap gua sepi, yg nyuci gada, prnh yg buat makan aja gada smpe alhamdulilah nya mma gua di karuniai lagi yaitu ade gua yg terakhir skrg udah 1 tahun buat bli susu & pmprs aja susah:), hrus ngjual motor & brang drmh gua smpe cincin kalung gua sm mma gua di jual wktu itu krna krisis ekonomi bgt, skrg pun gua ada biaya sekolah buat kelulusan nanti belum kebayar gua bingung sdngkn gua masi usia 14 tahun buat kerja juga gmna gua butuh bgt uang:)",256,1413,4.426,3,panjang,178.557,gua pengen curhat tentang hidup gua gua gatau lgi hrus gmna gua pindah ke depok pas gua masih kelas 4 sd krna alhamdulillah nya ada orang yang ngsih kepercayaan bokap gua buat buka usaha steam yang skligus sma rumah awalnya berjalan lancar sampai setahun kmdian di sebelah rumah gua ada yang buka usaha jual beli mobil awalnya masi baik baik saja trus saling tegur sapa 2 tahun kemudian yang sblah ini pake dukun buat nyerang usha bokap gua untung dstu gua libur kelulusan sd gua dstu bntuin bokp gua buat zdkirn smpe tidak tidur biar klg gua tidak kenapa kenapa tapi ternyata ttep tidak aman krna nyokap gua keadaan nya lagi hamil dstu dia keguguran pdhal nykp gua gprnh beraktivitas yang berat apalgi masi hamil muda krna dstu ktnya mlmnya nykp gua ngrsa perutnya di pegang kebetulan om gua bisa ngobatin smcam ustadz gitu punya indra ke 6 pas diliat emang itu krna ada yng ngrim dstu gua sedih banget smpe skrang pun di sebelah rumah gua masih ngirm ngrim ngebuat usaha bokap gua sepi yang nyuci gada prnh yang buat makan saja gada smpe alhamdulilah nya mma gua di karuniai lagi yaitu ade gua yang terakhir skrg udah 1 tahun buat bli susu pmprs saja susah hrus ngjual motor brang drmh gua smpe cincin kalung gua sama mma gua di jual wktu itu krna krisis ekonomi banget skrg pun gua ada biaya sekolah buat kelulusan nanti belum kebayar gua bingung sdngkn gua masi usia 14 tahun buat kerja juga gmna gua butuh banget uang,3,False,
125291,2025-03-07T02:25:56+00:00,"#KominfoAsu 
 
 
DAFTAR WARTEG YG BUKA SIANG SELAMA BULAN PUASA 2025

BANDUNG BARAT 
-warteg ibu ayu deket Madrasah rajawali
-warteg bahari depan pom bensin cijerah
-warteg ibu siti depan pasar holis
-warteg sri depan Miko Mall
-warteg sari rasa jln otista dkt pasar baru
-warteg YKS depan lapangan cimahi
-warteg barokah deket SDN andir
-warteg rahayu depan LOTTE MART
-warteg bu imas jln pasundan
-warteg sudi mampir di pasar cijerah
-soto bogor pak leman dpn kantor pajak majalaya

BANDUNG TIMUR
-warteg barokah Depan psr ujung berung
-warteg jaya samping apotik cibiru
-warteg doa ibu cibiru
-warteg sejahtra cileunyi
-warteg Tanah Miring akses komp.permata biru

BANDUNG SELATAN
-warteg ikin jalan dayeuh kolot
-warteg soreang (mba tini)
-warteg simpang jalan banjaran
-warteg pak karyo dpn pasar kordon

BANDUNG UTARA
-warteg ayu dlm Pasar SEDERHAN
-warteg Damai Dpn ITENAS
-warteg hijau jl DADALI
- warteg bu yanti cibeunying kaler (cigadung)

Siapa tau anda mencari makan'an Buat buka zuhur.
Untuk daerah & wilayah Indonesia lainnya msh dlm tahap penelusuran Team survey permit kami.",168,1080,5.232,3,panjang,178.557,daftar warteg yang buka siang selama bulan puasa 2025 bandung barat warteg ibu ayu deket madrasah rajawali warteg bahari depan pom bensin cijerah warteg ibu siti depan pasar holis warteg sri depan miko mal warteg sari rasa jln otista dkt pasar baru warteg yks depan lapangan cimahi warteg barokah deket sdn andir warteg rahayu depan lotte mart warteg bu imas jln pasundan warteg sudi mampir di pasar cijerah soto bogor pak leman dpn kantor pajak majalaya bandung timur warteg barokah depan psr ujung berung warteg jaya samping apotik cibiru warteg doa ibu cibiru warteg sejahtra cileunyi warteg tanah miring akses komp permata biru bandung selatan warteg ikin jalan dayeuh kolot warteg soreang mba tini warteg simpang jalan banjaran warteg pak karyo dpn pasar kordon bandung utara warteg ayu dlm pasar sederhan warteg damai dpn itenas warteg hijau jl dadali warteg bu yanti cibeunying kaler cigadung siapa tau anda mencari makan an buat buka zuhur untuk daerah wilayah indonesia lainnya msh dlm tahap penelusuran team survey permit kami,1,False,
113233,2024-12-13T10:57:26+00:00," 
 
 
[13/12 16.23] 😉: aku mau jdi pribadi yg lbh baik lgi, aku mau sndiri dlu
[13/12 16.23] 😉: smoga kmu dpet pendengar yg baik yaa
[13/12 16.23] 😉: kmu smngt yaa
[13/12 16.24] 😉: kamu aku blok gpp yaa?
[13/12 16.25] 😉: iyaa aku mksi bgt sm kmu udh dngrin crt akuu kmrin
[13/12 16.26] 😉: kmu smgt ya ngjlnin hri' kmu
[13/12 16.26] 😉: kmu aku blok gpp ya
[13/12 16.26] 😉: maaf ya klo aku jht
[13/12 16.26] 😉: aku izin blok kmu ya
[13/12 16.26] 😉: maaf ya
[13/12 16.27] 😉: maff ya
[13/12 16.27] 😉: gausa di bls lgi pesan aku last cht di aku aj
[13/12 16.27] 😉: mff yaa

iki piye.....",130,575,2.869,3,panjang,178.557,13 12 16 23 aku mau jdi pribadi yang lbh baik lgi aku mau sndiri dlu 13 12 16 23 smoga kmu dpet pendengar yang baik ya 13 12 16 23 kmu smngt ya 13 12 16 24 kamu aku blok gp ya 13 12 16 25 iya aku mksi banget sama kmu udh dngrin crt aku kmrin 13 12 16 26 kmu smgt ya ngjlnin hri kmu 13 12 16 26 kmu aku blok gp ya 13 12 16 26 maaf ya klo aku jht 13 12 16 26 aku izin blok kmu ya 13 12 16 26 maaf ya 13 12 16 27 maf ya 13 12 16 27 gausa di bls lgi pesan aku last cht di aku saja 13 12 16 27 mf ya iki piye,1,False,
135789,2025-07-30T14:38:55+00:00," 
 
 
jujur gak pernah sebenci ini sama anak kecil
Jadi kan tetangga ak baru kedatangan tamu/adek dri istri nya udh punya anak sih,jdi tuh anak dri adek nya ini itu beda bapak gitu lho jdi kek di bedain gitu sama mamak nya,ak kadng kasian liat dia di marahin pdhl gak salah,terus tuhh kan yg tetngga ak ini punya anak juga sama² cewe,terus beda umur nya sekitar 1/2 thun gitu,teruss si anak tetangga ku ini ikut² an lah ngebentak² dia,kek awal nya ak ngira mungkin krn dia salah,eh lama kelamaan menjadi²,sampe si adek tuh nangis pun di bentak Terus sama dia, Semenjak itu benci nian ak sama tuh anak,dan lebih sakit nya mama nya gak belain anak nyaa,kek damn,nusuk banget,mana masih kelas 1 sd lagi,digituin sama keluarga nyaa..
Sekian maksihhh",143,739,4.154,3,panjang,178.557,jujur tidak pernah sebenci ini sama anak kecil jadi kan tetangga ak baru kedatangan tamu adek dri istri nya udh punya anak sih jdi tuh anak dri adek nya ini itu beda bapak gitu lho jdi kek di bedain gitu sama mamak nya ak kadng kasian liat dia di marahin pdhl tidak salah terus tuh kan yang tetngga ak ini punya anak juga sama cewe terus beda umur nya sekitar 1 2 thun gitu terus si anak tetangga ku ini ikut an lah ngebentak dia kek awal nya ak ngira mungkin karena dia salah eh lama kelamaan menjadi sampe si adek tuh nangis pun di bentak terus sama dia semenjak itu benci nian ak sama tuh anak dan lebih sakit nya mama nya tidak belain anak nya kek damn nusuk banget mana masih kelas 1 sd lagi digituin sama keluarga nya sekian maksih,0,False,
103447,2024-10-21T04:09:38+00:00,"#sedgrill 
 
 
ak mw crita, kn ak dkt sm cowo ni blm lama si dri agustus kl gslh, kenalnya mah dari taun lalu tp pas itu dia pnya pcr jdi lost contact, nah kmrn dia ngchat lgi krna ptus sm mntnnya (iy tw ak cm djdiin bdut) trs kn dia curhat2 tuh smpe ak muak aseli trs ak prnh bilang sekali, ky gini 'km kl mw cerita tntng dia mah gwsah cerita sekalian, ak mls dngrnya' trs ywdah deh dia ga cerita cerita lgi, trs kn kita mutualan tiktok nah postingan ulang nya dia tuh full quote gamon gt loh, jdi ak tnyain 'km msh gamon kh?' trs dia jwb engga dan ktnya mw dhpus postingan ulangnya (wlpn smpe skrg blm dhpus), trs jg kn mantannya tu bkin ig baru ya (dia cerita) sm dia difollow anjrit tp ga difolbek sm mantannya itu (ak yg malu jir), trs kmrn september mantannya bkin postingan gt, cp nya panjanggg bangettt intinya ya kaya gamon gitu, dan sm dia di-like cooyy, ak bingung deh hrs berekspresi ky gmn..",175,899,3.983,3,panjang,178.557,ak mw crita kn ak dkt sama cowo ni belum lama si dri agustus kl gslh kenalnya mah dari taun lalu tapi pas itu dia pnya pcr jdi lost contact nah kmrn dia ngchat lgi krna ptus sama mntnnya iy tw ak cm djdiin bdut trs kn dia curhat2 tuh smpe ak muak aseli trs ak prnh bilang sekali ky gini km kl mw cerita tntng dia mah gwsah cerita sekalian ak mls dngrnya trs ywdah deh dia tidak cerita cerita lgi trs kn kita mutualan tiktok nah postingan ulang nya dia tuh ful quote gamon gt loh jdi ak tnyain km msh gamon kh trs dia jwb engga dan ktnya mw dhpus postingan ulangnya wlpn smpe skrg belum dhpus trs juga kn mantannya tu bkin ig baru ya dia cerita sama dia difollow anjrit tapi tidak difolbek sama mantannya itu ak yang malu jir trs kmrn september mantannya bkin postingan gt cp nya panjang banget intinya ya kaya gamon gitu dan sama dia di like cooy ak bingung deh hrs berekspresi ky gmn,1,False,
107240,2024-11-13T06:54:16+00:00,"#Storysaya 
 
 
aku mau cerita, satu bulan terakhir ini, aku jualan es teh jumbo+ayam geprek paket punya ibu sambung, selama satu bulan itu, sama sekali nggak pernah libur selalu berangkat meskipun badan udah lemes mau pingsan, terus hari kamis pas masih kerja, badan udah lemes banget, asam lambung+darah rendah+ demam, terus malemnya diare nggak berhenti, itupun nggak ada yang tahu, pas bapak tahu, langsung dikasih obat, terus di tanyain “besok kerja kan? aku jawab “mungkin” ngomong lagi “besok udah sembuh jadi harus kerja” terus aku bilang ke bapak kalau besok aku nggak kerja, setelah ngomong gitu, bapak sama sekali nggak mau liat aku, apalagi ngajak ngobrol, kalau ketemu aja ngehindar pura-pura nggak liat, terus selama 5 hari aku nggak kerja, dan kemarin Selasa udah masuk, karena tahu aku kerja, sikap bapak langsung baik lagi, dia langsung baik banget",140,860,4.943,3,panjang,178.557,aku mau cerita satu bulan terakhir ini aku jualan es teh jumbo ayam geprek paket punya ibu sambung selama satu bulan itu sama sekali tidak pernah libur selalu berangkat meskipun badan udah lemes mau pingsan terus hari kamis pas masih kerja badan udah lemes banget asam lambung darah rendah demam terus malemnya diare tidak berhenti itupun tidak ada yang tahu pas bapak tahu langsung dikasih obat terus di tanyain besok kerja kan aku jawab mungkin ngomong lagi besok udah sembuh jadi harus kerja terus aku bilang ke bapak kalau besok aku tidak kerja setelah ngomong gitu bapak sama sekali tidak mau liat aku apalagi ngajak ngobrol kalau ketemu saja ngehindar pura pura tidak liat terus selama 5 hari aku tidak kerja dan kemarin selasa udah masuk karena tahu aku kerja sikap bapak langsung baik lagi dia langsung baik banget,2,False,
132253,2025-05-27T18:39:42+00:00,"#mlniejj_ 
 
 
gua mau curhat, sebenarnya gua prnah dipegang ke arah negatif sm mantan gua, tp itu ga smpe mengarah ke hubungan se*s ya, cuma prnah ciuman dan megang dada, itupun gua takut waktu itu, akhirnya lama2 gua ngrasa hubungan itu toxic dan itu Uda berjalan satu tahunan, gua langsung putusin mantan gua dlu, trs berjalan setahunan gua trs trauma sm hubungan itu, gua slalu nyalahin diri sendiri smpai saat ini, lalu gua punya pacar lagi yg baik banget, dia perhatian dan sempurna Dimata gua, tp siapa sangka dia tau tentang masa lalu gua krna dia pinter cari info dan tau kebohongan gua, dia kecewa berat dan sempet mutusin gua waktu itu, tp akhirnya pcrku memilih buat mencoba berdamai dan mau nrima gua lagi, tp dia mulai mabok mabokan dan jalani hal yg gua gasuka, tiap dia mabok dia slalu jujur sm perasaanya klo dia kecewa berat sama gua, dia yg slalu jaga badannya biar ga dipegang sm cwe lain, tp Mlah dapetin aku yg Uda prnah dipegang sm cwo lain. Jujur aku slalu gabisa bantah krna gua slalu ngrasa brsalah sm diri gua dan pcr gua. Gua bingung apa yg hrus gua lakuin, baiknya gua lanjutin hubungan apa gua putusin dia demi kebaikan??",204,1146,4.51,3,panjang,178.557,gua mau curhat sebenarnya gua prnah dipegang ke arah negatif sama mantan gua tapi itu tidak smpe mengarah ke hubungan se s ya cuma prnah ciuman dan megang dada itupun gua takut waktu itu akhirnya lama2 gua ngrasa hubungan itu toxic dan itu uda berjalan satu tahunan gua langsung putusin mantan gua dlu trs berjalan setahunan gua trs trauma sama hubungan itu gua slalu nyalahin diri sendiri smpai saat ini lalu gua punya pacar lagi yang baik banget dia perhatian dan sempurna dimata gua tapi siapa sangka dia tau tentang masa lalu gua krna dia pinter cari info dan tau kebohongan gua dia kecewa berat dan sempet mutusin gua waktu itu tapi akhirnya pcrku memilih buat mencoba berdamai dan mau nrima gua lagi tapi dia mulai mabok mabokan dan jalani hal yang gua gasuka tiap dia mabok dia slalu jujur sama perasaanya klo dia kecewa berat sama gua dia yang slalu jaga badannya biar tidak dipegang sama cwe lain tapi mlah dapetin aku yang uda prnah dipegang sama cwo lain jujur aku slalu gabisa bantah krna gua slalu ngrasa brsalah sama diri gua dan pcr gua gua bingung apa yang hrus gua lakuin baiknya gua lanjutin hubungan apa gua putusin dia demi kebaikan,3,False,
133408,2025-06-15T03:53:43+00:00,"#Who.. 
 
 
gua sbnrnya gasuka percaya kaya ginian tapi ngalamin sndiri serem bgt.

jadi semalem gua tidur sekitar jam 3an, dan gua udah terlelap sekitar setengah jam. dan gua sadar tapi badan gua gabisa gua kontrol sendiri, dan ada yang gerakin. tangan gua dua duanya diangkat keatas, terus badan gua di peluk erat, karna gua sadar gua coba baca bacaan kan di dalam hati. ps gua coba trnyta mulut gua masih bisa ngomong, gua coba buka mulut eh thtb ada yg gerakin mulut gua jg😭 disitu gua usaha baca syahadat. pas gua ucap ""asyhadu ala illaha ilallah"" tbtb ada yang ngikut baca sambil bisik di kuping kanan gua😭 suaranya jelas bgt. gua berenti baca kan, eh dia ttp lanjut sampe ""wa asyhadu anna mu"" sampe segitu. abis itu gua sadar dan udah bisa gerak. mata juga udh bisa dibuka.

(gua sering alamin ini, cuma ya gua respon biasa aja krna paling cmn badan gbs digerakin, lah ini smpe dibisikin apa syok""",160,897,4.438,3,panjang,178.557,gua sbnrnya gasuka percaya kaya ginian tapi ngalamin sndiri serem banget jadi semalem gua tidur sekitar jam 3an dan gua udah terlelap sekitar setengah jam dan gua sadar tapi badan gua gabisa gua kontrol sendiri dan ada yang gerakin tangan gua dua duanya diangkat keatas terus badan gua di peluk erat karna gua sadar gua coba baca bacaan kan di dalam hati ps gua coba trnyta mulut gua masih bisa ngomong gua coba buka mulut eh thtb ada yang gerakin mulut gua juga disitu gua usaha baca syahadat pas gua ucap asyhadu ala illaha ilallah tbtb ada yang ngikut baca sambil bisik di kuping kanan gua suaranya jelas banget gua berenti baca kan eh dia ttp lanjut sampe wa asyhadu anna mu sampe segitu abis itu gua sadar dan udah bisa gerak mata juga udh bisa dibuka gua sering alamin ini cuma ya gua respon biasa saja krna paling cmn badan gbs digerakin lah ini smpe dibisikin apa syok,3,False,
119451,2025-01-11T13:33:16+00:00," 
 
 
gusyy mau curhat dikittt. kita kan sekolah udah ada semester 1, nah ini kan semester 2 yaaa. aku tuhh selama satu semester kemarennn kayaaa berantem muluu sama cwoo, dia anak paskib paling ngeselin yang pernah aku kenall🤬 trs lama kelamaan kaya ada perasaan yang aneh di diri akuu anjai. nah selama itu aku ngerasa dari bulan oktober kemarin, jdii aku mulai yakinn klo aku suka samaa dia.. ekhemm. aku tuh denial bukan gimana' ya, tp perlakuan dia tuh aneh bgtt, awalnya emg iyaa kita saling bencii, saling sindir satu sama lainn. tp beberapa kali aku ngeliat dia tuh kayaa ngeliatin dari jauh, jdi aku mikirnya tuh... segitu ngga sukanya kah sama aku, wkwk. aghhh ini bener gaa si aku suka sama dia.. atau cuma perasaan aneh karna udah lumayan lama kita ngga ribut hal sepele... aihhh au ah males",139,797,4.554,3,panjang,178.557,gusy mau curhat dikit kita kan sekolah udah ada semester 1 nah ini kan semester 2 ya aku tuh selama satu semester kemaren kaya berantem mulu sama cwo dia anak paskib paling ngeselin yang pernah aku kenal trs lama kelamaan kaya ada perasaan yang aneh di diri aku anjai nah selama itu aku ngerasa dari bulan oktober kemarin jdi aku mulai yakin klo aku suka sama dia ekhem aku tuh denial bukan gimana ya tapi perlakuan dia tuh aneh banget awalnya emg iya kita saling benci saling sindir satu sama lain tapi beberapa kali aku ngeliat dia tuh kaya ngeliatin dari jauh jdi aku mikirnya tuh segitu tidak sukanya kah sama aku wkwk agh ini bener tidak si aku suka sama dia atau cuma perasaan aneh karna udah lumayan lama kita tidak ribut hal sepele aih au ah males,0,False,
141749,2025-12-30T07:01:48+00:00," 
 
 
AKU PUNYA CERITA YANG DAR DER DOR 💋.

- Aku minta saran ajaa yaaaa 😉.


- ok masuk ke inti cerita nyaa , jadi pas awal tahun 2025 ini aku tu kenalan sama cowo yang baik banget , dan dia tuh idaman banget , kebetulan dia itu adek kelas aku , jadi kami tuh bikin group gitu sama adek kelas , ini tuh campuran gitu , dan banyak deh yang join ada kali 100+ keatas gitu , dan aku itu admin jadi yang mau masuk ke group harus diterima dan mengikuti peraturan . nah jadi si adek kelas ini ada di group itu , jadi kami kaya saling kenal lah gitu pokoknya , nah pas natal kemarin kami berdua ini pacaran , setalah ngobrol dia tiba ii nyeletuk "" boleh minta pap ? "" terus aku bilang "" pap apa "" terus dia ngomong lagi "" pap ituu "" DANNNNN AKU LANGSUNG PUTUSIN DIAA TERUS NGEBLOCK DIA  dan dar der dor nyaaa lagi , dia deketin hampir semua cewe di group ituu😭😭 termasukk temen aku 😭😭 . nah aku mau minta saran gimana nyuruh semua cewe ii di group itu jangan deketin diaa

#random 
- maap ada kesalahan soalnya aku penulis dari malay☺️.

itu ajaaa bubyee",180,1035,4.411,3,panjang,178.557,aku punya cerita yang dar der dor aku minta saran saja ya ok masuk ke inti cerita nya jadi pas awal tahun 2025 ini aku tu kenalan sama cowo yang baik banget dan dia tuh idaman banget kebetulan dia itu adek kelas aku jadi kami tuh bikin group gitu sama adek kelas ini tuh campuran gitu dan banyak deh yang join ada kali 100 keatas gitu dan aku itu admin jadi yang mau masuk ke group harus diterima dan mengikuti peraturan nah jadi si adek kelas ini ada di group itu jadi kami kaya saling kenal lah gitu pokoknya nah pas natal kemarin kami berdua ini pacaran setalah ngobrol dia tiba i nyeletuk boleh minta pap terus aku bilang pap apa terus dia ngomong lagi pap itu dan aku langsung putusin dia terus ngeblock dia dan dar der dor nya lagi dia deketin hampir semua cewe di group itu termasuk temen aku nah aku mau minta saran gimana nyuruh semua cewe i di group itu jangan deketin dia maap ada kesalahan soalnya aku penulis dari malay itu saja bubye,2,False,
114793,2024-12-18T16:04:35+00:00,"#Nurlela 
 
 
mau ceritaaaa, resah bngt sama kelakuan anak smp 1 ini.
aku kan backstreet sama cowo ku, llu ad 1 bocil smp yg suka sama cowo ku, 1 bln setelah aku jadian dia ni tau klo aku sama cowo ku pcrn (cenayang kayanya), mulai dri situ dia kaya cacing kepanasan jir, ngajak 2 bocil lainnya buat gosipin aku, bahkan prnh pas aku lewatin mereka aku diliatin dari atas smpe bawah + mereka ketawa² ngeledek gtu. smpe situ msih ku diemin, tpi trnyata ig ku di stalk mrka jir pdhl ga saling follow KEK DIH? ngusik idup orng bngt jir minta di hajar, belum tau aja dia semasa smp anak laki² yg ngebully aku aja ku sikat (meskipun sambil nangis) apalagi bocah papan kaya km.
 klo suka mah ambil cil, ngalah deh buat bocah yg bru ngespwan kemarin sore, aku mah ga gila cowo😔😔😔",142,765,4.225,3,panjang,178.557,mau cerita resah bngt sama kelakuan anak smp 1 ini aku kan backstreet sama cowo ku llu ad 1 bocil smp yang suka sama cowo ku 1 bln setelah aku jadian dia ni tau klo aku sama cowo ku pcrn cenayang kayanya mulai dri situ dia kaya cacing kepanasan jir ngajak 2 bocil lainnya buat gosipin aku bahkan prnh pas aku lewatin mereka aku diliatin dari atas smpe bawah mereka ketawa ngeledek gtu smpe situ msih ku diemin tpi trnyata ig ku di stalk mrka jir pdhl tidak saling follow kek dih ngusik idup orng bngt jir minta di hajar belum tau saja dia semasa smp anak laki yang ngebully aku saja ku sikat meskipun sambil nangis apalagi bocah papan kaya km klo suka mah ambil cil ngalah deh buat bocah yang bru ngespwan kemarin sore aku mah tidak gila cowo,0,False,
137422,2025-08-29T16:56:26+00:00," 
 
 
https://t.me/sansfess/137420

aneh juga ya, kalo bener-bener gak peduli, mestinya lu udah diem, tidur tenang, scroll tiktok aja. faktanya, di dalam hati lu masih keganggu sama kondisi negeri ini. peduli itu bukan kelemahan, bro. yang kelemahan itu justru pura-pura bodo amat,
padahal hati kecilnya masih resah, cuma gak berani ngaku. negara ini emang busuk di banyak sisi, tapi kalau semua anak mudanya cuma bisa ngomong ‘bodo amat’,
ya sama aja kita nyerahin masa depan ke orang-orang yang lagi karaoke di gedung parlemen. jadi kalau beneran mau bodo amat, silakan, tapi jangan heran nanti kalo harga makan naik, kuliah lu makin mahal,dan lu cuma bisa ngetik di menfes kadang sindiran paling pahit buat diri sendiri adalah sadar:
yang lu bilang bodo amat itu, justru bukti paling nyata kalo lu masih peduli.”",137,808,4.715,3,panjang,178.557,aneh juga ya kalo bener bener tidak peduli mestinya lu udah diem tidur tenang scrol tiktok saja faktanya di dalam hati lu masih keganggu sama kondisi negeri ini peduli itu bukan kelemahan bro yang kelemahan itu justru pura pura bodo amat padahal hati kecilnya masih resah cuma tidak berani ngaku negara ini emang busuk di banyak sisi tapi kalau semua anak mudanya cuma bisa ngomong bodo amat ya sama saja kita nyerahin masa depan ke orang orang yang lagi karaoke di gedung parlemen jadi kalau beneran mau bodo amat silakan tapi jangan heran nanti kalo harga makan naik kuliah lu makin mahal dan lu cuma bisa ngetik di menfes kadang sindiran paling pahit buat diri sendiri adalah sadar yang lu bilang bodo amat itu justru bukti paling nyata kalo lu masih peduli,3,False,
