id,date,text,word_count,char_count,avg_word_length,length_cluster,length_cluster_label,length_cluster_center_words
145465,2026-04-09T00:13:24+00:00,"#Cocomatcha 
 
 
Sumpah sebel bngt punya temen yg sok tau, misal nih si a lagi ngomong tentang materi ini trus si b nanggepinnya ngikutin apa yg diucapin si a. Padahal si b sebenernya gak tau benernya gimana. Itu part yg bikin males belajar bareng, makanya sekarang selalu belajar sendiri dan jarang bareng mereka, wlpun itu cuma 1 orang yg begitu sih",60,346,4.683,2,menengah,77.595
145410,2026-04-07T14:36:03+00:00,"#bot 


 
ngliat story orang, aslinya dia tu cakep klo ga pake efek tirus china

bukan jelek sih cuma kek mirip alien aja bentuknya.
jadi lonjong gitu cik mukanya gegara di edit,bukannya mirip org china malah jd lonjong tirus

knp org² pgn kliatn tirus yh?
yg asli aja enak dilihat,kalo lonjong gitu mah kayak gimana gitu ngeliatnya😔🙏",58,327,4.552,2,menengah,77.595
145409,2026-04-07T14:14:19+00:00,"#bot 


 

klo skit tnggrokan trus demam
ap krna kecapekan ya? klo kecapekan apakah bisa bikin demam?

aku tadi periksa di puskesmas
kata dokternya, aku kebanyakan makan gorengan sama minum es teh jumbo+ susah makan jadi ny rdng trus demam

padahal ak kebalikannya, ga suka makan gorengan+ gasuka es teh jumbo, lebih sering pesen air putih klo diwarung (klo gada aqua)+tiap hari beli jajan (nasi+lauk)😭

tp gatau knp dokter puskesmas bisa nyimpulin seperti itu, aku jd bingung penyebab sebenernya apa😭",81,492,4.901,2,menengah,77.595
145373,2026-04-06T13:54:11+00:00," 
 
 
sumpah tadi pas upacara kan ada amanat gitu ya, nah yg ngomong nya itu wakil kepsek (dia laki) dia lagi nyampein sesuatu gitu (intinya kayak semua petugas ada yang diroastinh gtu karna padus fals atau apalah gitu) terus ada salah satu siswa mungkin ya yg cengengesan didepan dia dan ternyata dia ngomong kayak gini langsung didepan semua guru dan murid “ kamu cengengesan terus, semoga suatu saat kamu dilecehin” kek hah? wajar gasi? ga espek bener, aku aja dengernya sampe kaget, aku juga ngiranya salah denger ternyata beneran",87,528,4.931,2,menengah,77.595
145280,2026-04-04T13:00:11+00:00,"#bot 


 
kata simbahku yg lahir th 90 an
""bocah jaman skrng klo makan ga dituruti yg dia mau ngamuk trus ortunya langsung beliin,beda pas jaman aku dulu tahun 90an""

kata siapa mbahh?? aku aj kelahiran 2000 an tapi klo makan ga sesuai apa yg aku mau ortu ku bodo amat

ortu:""terserah kamu suka apa ga suka sm makanan itu, kalo ga suka ya gausah makan simpel. sekali lagi kamu masih rewel silahkan keluar dari rumah ini!!""

prinsip ortu ku, ga makan=peduli apa gwe
gada manja manja an!",90,477,4.167,2,menengah,77.595
145271,2026-04-04T08:51:36+00:00," 
 
 
MINTA DOANYA YA SEMUAAAA, KATANYA 4O ORANG YANG NGAMININ NANTI TERKABUL HEHHEHEHE. Aku TKA tanggal 6 sesi 3, semoga mapel Bahasa Indonesia bisa dapat score 100, MTK kalo bisa dapat 90+ tapi 80+ juga gapapa asal jangan 0-79. Semoga di semester 2 ini aku juga bisa peringkat 3 besar (BISMILLAH PERTAMA), diberi kelancaran juga kemudahan untuk UPRAK, TKA, ujian kelulusan. Semoga aku juga bisa lulus dengan nilai rata rata 98-99 + keterima di SMANEMA/SMABOM. SEMOGA KALIAN JUGA KECRIPATAN AMIN KALIAN!!! SEMOGA KITA SEMUA DIMASA DEPAN NANTI JADI ORANG YANG SUKSES DAN BERMANFAAT DI MASYARAKAT! Tanpa jatuhin + nyakitin orang lain!!!!!!! AAMIINNNNN",102,644,5.039,2,menengah,77.595
145268,2026-04-04T08:26:16+00:00," 
 
 
Tetanggaku bawa temen sesama cowok
Anehnya mereka kemar mandi mulu deh ganti2an

Masa belum setengah jam dikos udah kamar mandi terusssssssss dan ke bersih2 doang 

Kedengaran karna kamar mandi luar.

Tadi mereka ga ada suara, sekarang baru ngobrol,  
Sebelumnya mereka juga dikamar ga tau ngapain.
Ih aku curiga di gay deh sering boker juga sama kentut²

# mengcurhat",57,361,5.246,2,menengah,77.595
145263,2026-04-04T04:34:51+00:00,"#bot 


 
kok ga malu ya jirrr??postingannya agama+make krudung+masih MUDA blm punya anak+tangan kaki LENGKAP gada cacat+ SKINCAREAN juga dia

ga miskin² bgt tapiiii kerjaannya ngemiss di sosmed
kek gini : ""no rekening aku:""xxxx""
klo jualan masi okelah ya,tp itu ngemisss
kok bisa ya pacarnya mau sama dia? jujur emg cakep dia tapi itu tadi kerjaannya ngemiss

jujur laki² tu lebih mentingin fisik kan?",68,395,4.676,2,menengah,77.595
145261,2026-04-04T04:13:49+00:00,"#bot 



klo ngambil d4 ugm kesempatan lolosnya banyak

tapi klo ambil yg s1, kek contoh
s1 gizi langsung kelempar sih😭
susahh ngambil yg s1 mah kecuali sekolah lu top 100 

yg ada sertifikat aja blm tentu lolos snbp ugm

gaada hoki²an,klo sekolah lu top 100 dibandingin sm yg ga top 1000 jelas beda

kecuali klo sekolah lu ga masuk top 1000 masuk ugm  jalur snbp yg diambil S1 ya bukan d4 itu baru hokiiii",75,396,4.253,2,menengah,77.595
145245,2026-04-03T13:48:41+00:00,"#bot 


 
jujur mls bgt berbagi jawaban sm org yg pelit jawaban

pas gua lagi butuh jawaban dia gamau bantu
pdhl nih yaa wktu dia gatau jawaban soal itu apa gua bantuin dia

klo balesannya begitu ogah lagi gua bantu

pas gua susah dia gamau bantu, masa gua disuru bantuin dia pas susah juga
bukan sekali dua kli dia gamau bantu tapi seringgg",62,333,4.355,2,menengah,77.595
145215,2026-04-02T12:50:04+00:00,"#bot 





besok kan temanku mau ulang tahun teman dekat banget, tapi pas aku ulang tahun dia juga ga ngasih apaa"" sih cuman ngucapin ajaa, too much ga kalau dia besok aku ucapin aja jugaa, mana besok mau ketemu lagii, emang sih waktu tahun 2024 dia kasih hadiah tapi pas dia ultah juga aku beliin kue jugaa, nah tahun kemarin dia ga kasih lagi, kalau aku ngelakuin hal yang sama gapapakan",70,383,4.371,2,menengah,77.595
145167,2026-04-01T12:34:25+00:00,"#Cocomatcha 
 
 
sumpah yaa dulu pas sebelum deket tuh sempet mimpiin dia confes ke aku, trus kenyataannya confes beneran. Trus krmn malem mimpiin dia lagi padahal gk lgi mikirin dia, mimpinya dia chat aku banyak banget dan yg aku inget cuma ""aku udah bahagia sama kehidupanku yang sekarang"" mungkinn itu pertanda yaa kalo ada sesuatu yg pengin disampaikan tapi gak bisa nyampein ke orangnya, jdi lewat mimpi gitu. Tapiu herannya kenapa yg pas awal ituu bisa tepat gitu",77,464,4.935,2,menengah,77.595
145144,2026-04-01T05:03:15+00:00,"#bot 


 
orang² kenapa si sedih klo nambah gendut?

""sedihh bb ku naik jadi 50, aku jdi keliatan gendutt""

kenapa sedihh si anjer??mnding keliatan gendut dripada keliatan kurus

aku yg kurus malah ga pede
""kamu makan apa engga si? badan udh kayak lidi""
lebih enak gemuk serius, walaupun aku blm pernah gemuk😭
dri dulu aku kurus,mknya aku tu insecure
ngeliat org pada berisi,eh mereka malah sedih

andai mereka tau aku kesusahan naikin berat badan😭",76,439,4.632,2,menengah,77.595
145128,2026-03-31T14:55:57+00:00,"#ungu.putih 
 
 
Bayangin lu lair 2004

Lu lagi sekolah SMA
Lagi seneng-senengnya punya temen baru, suasana baru
Katanya sekolah SMA paling berkesan, tau-tau sekolah online karena pandemi
Lu lanjut sampe lulus

Abis lulus lu lanjut kuliah
Lu ambil bidang IT
Eh tau-tau di tengah kuliah lu, ada LLM dan AI pada bisa coding
Lowongan junior engineer pada ilang. Startup udah ga pada bakar duit
Lu lanjut sampe skripsi

Lu lagi skripsian, udah ada rencana setelah lulus
Tau-tau krisis karena Iran diserang US

Ternyata memang dari awal lebih baik kita tidak saling kenal 💔💔💔",96,561,4.75,2,menengah,77.595
145113,2026-03-31T10:53:36+00:00,"#bot 


 

Pak Juan meninggal dunia, ia meninggalkan harta Rp. 32.000.000,-. Dia meninggalkan ahli waris Istri, ibu, saudara laki-laki dan 4 anak perempuan. Pak Juan memiliki Asobahnya adalah 26.000.000 hutang Rp 2.000.000,-, biaya perawatan jenazah Rp 3.000.000,- dan meninggalkan wasiat Rp 1.000.000,-. Dan memiliki kewajiban membayar zakat. Bagian untuk asobahnya adalah..

btuuu plis,aku udh nyari jawbaanyaa tp makin bingung krna jawabannyaa beda beda trus",75,454,4.8,2,menengah,77.595
145078,2026-03-30T12:41:07+00:00,"#bot 


 
trnyata lebih enak jd cwo yaa
cowo ny ada kekurangan fsik/pun harta masi ada cwe yg menerima apa adanya

cowo kulitnya ga putih ga glowing masi ada cwe yg mau sm dia
modal ketikan bisa gonta ganti cwe
modal nanyain makan bisa langsung dpt cwe

beda lagi klo cwe mau ngedeketin cwo
lebih susah ngedapetinnya",57,309,4.421,2,menengah,77.595
145052,2026-03-29T14:09:17+00:00,"#anon

CW // HARSHWORDS

Aku nggak akan maafin dia, and I would never forgive that bitch, because she already ruined me and stole everything from me. Bahkan saat dia sakaratul maut dan sudah mati pun, nggak akan aku maafin, karena aku sakit hati banget. Dan kalau besok aku ketemu dia halal bi halal buat maaf-maafan, aku nggak akan pernah maafin. Najis, senajis-najisnya lebih najis dari anjing.

===
✉️ Kirimin Aku Pesan Rahasia",71,427,4.732,2,menengah,77.595
145035,2026-03-29T09:18:04+00:00,"#Agss 
 
 
dlu temen dkt gw (skrng udh ga dkt si hha), pernah bilang ke gw kalo diaa gamau pacaran mau nya langsung taaruf, dia pun bilang ke ibu sama ayah nya, dan orang tua nya pun kayaa bahagia bgtt sama pilihan anaknya ini, ga lamaa diaa dkt sama cowo, ternyata pas dkt ini punn dia sering pelukan pas di jalan, pernah ngelakuin hal 18+, kek anjayyy jyjykk, skrng udh ga percaya lagi sama cewe yang bilang gamau pacaran mau nya ta'aruf langsung nikahh (meskipun ga smuaa gni yaa)😭",89,479,4.225,2,menengah,77.595
145013,2026-03-28T20:56:49+00:00," 
 
 
https://t.me/sansfess/144990

Kalo mau fake minimal search dulu deh, gw ajarin nih, gw kalo mau fake loc gitu search dulu, misal nih Makassar, kita cari nama kecamatan disitu, terus cari kelurahan disitu random aja sihh, terus kalo udah tinggal buka maps liat daerah itu, tinggal pilih perumahan random di daerah situ, jadi kalo nemu yg sekota, terus ditanya rumah ya tinggal jawab sesuai yg kita cari tadi",70,405,4.643,2,menengah,77.595
145010,2026-03-28T20:56:48+00:00,"#anon

CW // HARSHWORDS

Gua benci banget sama cewek pindahan di kelas gua yang udah rebut segalanya dari gua, termasuk temen gua dan personality gua, yang ngebuat itu seolah-olah murni personality dia sendiri. Padahal, semua yang dia lakuin itu copy-an gua semua. Pokoknya, dia ini berusaha jadi gua dan nyaingin gua. Anehnya, pas gua curhatin ini ke temen gua, gua malah disuruh maafin dia dan pindah kelas aja. Hello, excuse me? gua udah di kelas itu dari awal, dan harusnya dia yang pindah dari kelas gua, Tolol. Kalo bisa, pindah dari kehidupan gua sekalian, seolah-olah dia ini sampah, najis, dan beban di kehidupan gua.

===
✉️ Kirimin Aku Pesan Rahasia",110,657,4.7,2,menengah,77.595
145001,2026-03-28T20:56:34+00:00,"#rehana 
 
 
di sini ada yg punya sinusitis ga? karena gigi geraham atas berlubang? itu kalo ciri""nya gigi berlubang atas, terus hidung bampet sebelah kdg keluar ingus tapi bening, bukan berwarna hijau/bernanah, terus rasa pegel dan tertekan di area rahang, pipi, kepala, belakang telinga, sama mata gitu juga jd suka kedutan gitu, cuma mau deteksi dlu ini sinusitis bukan ya?",61,371,4.902,2,menengah,77.595
144991,2026-03-28T14:37:01+00:00," 
 
 
https://t.me/sansfess/144990

Kalo mau fake minimal search dulu deh, gw ajarin nih, gw kalo mau fake loc gitu search dulu, misal nih Makassar, kita cari nama kecamatan disitu, terus cari kelurahan disitu random aja sihh, terus kalo udah tinggal buka maps liat daerah itu, tinggal pilih perumahan random di daerah situ, jadi kalo nemu yg sekota, terus ditanya rumah ya tinggal jawab sesuai yg kita cari tadi",70,405,4.643,2,menengah,77.595
144970,2026-03-28T04:24:50+00:00,"#anon

CW // HARSHWORDS

Gua benci banget sama cewek pindahan di kelas gua yang udah rebut segalanya dari gua, termasuk temen gua dan personality gua, yang ngebuat itu seolah-olah murni personality dia sendiri. Padahal, semua yang dia lakuin itu copy-an gua semua. Pokoknya, dia ini berusaha jadi gua dan nyaingin gua. Anehnya, pas gua curhatin ini ke temen gua, gua malah disuruh maafin dia dan pindah kelas aja. Hello, excuse me? gua udah di kelas itu dari awal, dan harusnya dia yang pindah dari kelas gua, Tolol. Kalo bisa, pindah dari kehidupan gua sekalian, seolah-olah dia ini sampah, najis, dan beban di kehidupan gua.

===
✉️ Kirimin Aku Pesan Rahasia",110,657,4.7,2,menengah,77.595
144968,2026-03-28T03:05:13+00:00,"#rehana 
 
 
di sini ada yg punya sinusitis ga? karena gigi geraham atas berlubang? itu kalo ciri""nya gigi berlubang atas, terus hidung bampet sebelah kdg keluar ingus tapi bening, bukan berwarna hijau/bernanah, terus rasa pegel dan tertekan di area rahang, pipi, kepala, belakang telinga, sama mata gitu juga jd suka kedutan gitu, cuma mau deteksi dlu ini sinusitis bukan ya?",61,371,4.902,2,menengah,77.595
144962,2026-03-27T18:02:39+00:00,"#bot 


 
akuuu mauw curhattt
aku banyak temen tapi ga ada satupun yg bener² deket. kadang aku iri sama orang² di ig yang sering fotbar sama temen², photobooth, sering diajak main sama temen sekelas, bahkan ultahnya dirayain meriah / banyak repostnya. di sisi lain aku juga pengen ngerasain kayak gitu juga. aku pun di kelas ga nemu circle yg bener² cocok sama aku. walaupun aku bisa survive di kelas dengan cari kesibukan, tp dalam lubuk hati tuh sedih gitu😔",77,454,4.753,2,menengah,77.595
144935,2026-03-27T06:26:00+00:00,"#anon

CW // HARSHWORDS

Kalo emang udah gak niat ikut kepanitiaan dari awal, gak usah ikut, tolol. Ini pas di tengah-tengah malah undur diri dengan alasan sakit, padahal pas gua liat SW-nya malah lagi main di pantai sama keluarganya, main di Braga sama temennya, makan-makan enak, terus jajan matcha. Orang terkontol yang pernah gua temuin, najis banget.

===
✉️ Kirimin Aku Pesan Rahasia",63,386,4.81,2,menengah,77.595
144919,2026-03-26T15:38:44+00:00,"#bot 


 

Jujurrrr guaa ga ngertiii lagii ama temen cwe yg suka nya klo ngomong nyinggung org, dia tu ngasal ngomong ga mikir itu kata²nya nyakitin hti org apa engga

tapi kalo dia digituin balik(disinggung balik)dia nya sakit hati
trus malaj dia blg klo org² ngomongnya nyakitin ga mikir² dlu
padahal dia klo ngomong juga ngasal ngomong ga mikir² dlu

klo joks mah aman aja cumaa gmna ya, dia tu ngelucu hal yg ga lucu
paham gasi?",78,424,4.397,2,menengah,77.595
144917,2026-03-26T14:43:40+00:00," 
 
 
mau cerita sedikit, besok kan keluarga bapakku yg emng ada masalah sama aku kan dateng ya, aku benci bngt sama mereka soalnya sampe ngirim hal² gaib gitu kerumah biar ibu sama aku sakit²an, sebenernya 2 hari aku gamau pulang daripada ketemu mereka makin emosi tapi aku mikir lagi soalnya aku juga lagi ada masalah sama bapakku ini dari rabu kita gabicara samsek aku aja ngehindarin dia, soalnya emang sakit hti bngt ama omongannya wkwk, baiknya gimana ya tetep pergi apa dirumah tapi dikamar aja gausah nemuin keluarga bapakku?",88,527,4.932,2,menengah,77.595
144903,2026-03-26T10:45:46+00:00,"#bot 


 
maap bukannya gmna yaaa,tp ngerasa sebelll bgtt ama org yg dikit² nangissss

masalah sepele doang langsung nangis
kek contoh: 
1. dikagetin bareng² bukan ngagetin dia doang tp dia nangis
2. perkara lupa naroh barang2 murah,hrganya ga nyampe 50k harganya dia nngis
3. di cie²in sm cwo jelek nangis tapi klo dicie²in sm cwo ganteng nabok² trus
4. dijahilin anak kecil,kek di cubit dia nangis

yahh gitu masi ada banyak lagi,kalo itu kan sepele tp kenapa hrus pake nangis?
yakan, klo ini mah bukan masalah mental org beda² cuma kayak lebay aja sumpahhh😭
coba deh deket sm org kek gitu,agak sebel harus hati² bgt soalnya dikit2 nangis",112,632,4.571,2,menengah,77.595
144870,2026-03-25T16:54:18+00:00,"#Nau 
 
 
gais aku tu bingung, aku kan deket ya sm cowo tp tuh aku ngga dikasi kepastian(jd kt kaya hts) nah trs dia mulai sibuk tuh, aku kan bosen trs ya sebel gt ga dikasi kepastian na ada yg deketin aku trs ak resp tp dianya masi blm selesai sm masalalu, nah trs aku asing sm hts ku. aku bingung hrus gmn (haruskah ak chat dia lg atau gmn)",70,337,3.714,2,menengah,77.595
144866,2026-03-25T16:13:43+00:00,"#Cocomatcha 
 
 
Bolehh maki² dosen gak sihh? Jujurr muak bngt sama dosen yg gk tanggungjawab smaa kerjanya. Ya tauu dosen sibuk, tpii klo ngasih tugas tuh agak jelas dikit kek. Jam segini blom dikasih kasus, suruh presentasi bsk pgi, trus dengan entengnya bilang ""ya kalian nego aja sama dosenn kalian"" kek mikir bisa gak sihh apa susah nya lu ngirim kasus detik itu juga. Gue ngechat dosen tutor aja kek ngemis² jir😒",71,413,4.676,2,menengah,77.595
144844,2026-03-25T04:55:23+00:00," 
 
 
gw ada knlan cwo di jkt, bulan depan gw ngerantau kesana, kebetulan ada sodara, trs dia ngjk ngekost bareng, ya gua nolak dong, gw blg aja disana ama sodara gua, trs dia ngegas anj, tiba tiba bilang gini ""berarti ntr klo kmu kesusahan mreka hrs tanggung jwb"" 
gw bilang ""lah, itu mh tanggung jwb gw ke diri sendiri""
dia jwb lgi ""ya klo misal lu kesusahan gda uang trs tanggung jwb siapa klo bkn mreka? gua lu tolak, lu mo ngelonte klo gda uang ha? ""

KEK HAHHH LU KENAPA AJINGG, PDHL AWALNYA BAIK BAIK AJA BGKE, wktu gw nolak buat living together lgsg emosi dia babi",106,564,4.142,2,menengah,77.595
144841,2026-03-25T03:41:24+00:00,"#anon minimal sekali seumur hidup cewe pick me kegatelan cabe cabean yang hobinya caper mulu ke cowo cowo di kelas kalian dan butuh banget ama yang namanya validasi dan pengakuan bahkan sangking pick menya sudah menyatarai yeen yeen di fanfiction fasterh fasterh oppah yang kalo jatuh dari pesawat ama ketabrak kereta tetep gak mati (bedanya yeen punya pacar ceo raja mafia kegelapan sedangkan temen gua udah jelek, gendut udah kek gajah bengkak betina, idup deui gak ada yang mau ama dia cowo satupun wkwk)

===
✉️ Kirimin Aku Pesan Rahasia",88,540,5.011,2,menengah,77.595
144840,2026-03-25T03:38:04+00:00," 
 
 
https://t.me/sansfess/144837

Lo nakes harusnya bisa lindungin privasi pasien 
Bukan umbar umbar kaya gitu. Lo nakes harusnya paham kode etik dong, kalau ngga semua hal sensitif bisa diumbar.

Lagian  itu udah tugas lo sebagai nakes. Misal ngga mau cape, ngga usah jadi nakes laa. 
Herannya loh, lo ga paham privasi pasien
Maaf menyakiti sebelumya. Tapi bagi gw, lo udah ngelanggar aturan kode etik",66,393,4.803,2,menengah,77.595
144819,2026-03-24T15:06:28+00:00,"#bot 


 
arghhhh nyebelinnn jugaa yaa,kl mutualan sosmed ama org teleeeeeee

kata² andalan:""mau mutualan ga?ntar aku polbek""
ga nyampe setahun udh di unfoll oantek

gitu amat nyari followers,tau gitu mah gausah di follow anj
najis bgt dh,dikiranya gua ngefans sm elu

goodloking engga, followers nya ga seberapa, hal yg bikin org kagum sm dia gada, hp nya ip inter
ap yg mau di fans in sm org kek begitu?
najis bet, amit amit dh ngefans modelan kek begitu",82,448,4.378,2,menengah,77.595
144811,2026-03-24T12:39:08+00:00," 
 
 
he sent 3 picts of his upper body dgn edit tattoo, and he asked ""what is your opinion?"" and then i answered ""i like this one, i think it looks good and cool. it suits you"" dan abistuu dia pergi cari tattoo artist and consult buat bikin tattoo pilihan ak ituuu oemjii 🤭🤭 SENENG POKONYA KRN DIA BUAT TATTOO SESUAI PILIH AK JHKHAHAHA",62,330,4.161,2,menengah,77.595
144806,2026-03-24T04:15:04+00:00," 
 
 
Barusan ada pembeli (bapak sama anak). Keknya anaknya hiperaktif. Pas gua bikinin bapaknya es, anaknya lari ke dalem rumah gua (warung sama rumah gua depan blkng). Anaknya bener"" lari sampe belakang, muter"" ga berhenti. Ga sopan bgt si menurut gua. Di situ bapaknya teriak"" dari depan biar anaknya keluar, tapi anaknya masih lari"" an. Akhirnya setelah gua beres bikinin es bapaknya, gua samperin tu anak, gua hadang, gua tarik tangannya (agak kenceng), dia langsung lari keluar. Untung aja ga nangis tu anak",82,507,4.902,2,menengah,77.595
144781,2026-03-23T14:05:50+00:00," 
 
 
emak gw tuh anehh, kan ada nih tetangga gw tuh dia kerja ngga bener gitu, terus kan rumahnya bagus ya, punya mobil. makku bilang ""mobil si itu bener dah bagus banget, pengen aku, kapan ya punya mobil gitu dibeliin anak"", YAUDAH YA AKU JAWAB AJA GINI, ""yaudah aku ngikut kerja mbak itu aja ya biar bisa beliin mobil ibuu"". MALAH MARAH ANJIRR, Katanya gini ""ibuk gamau punya anak lonte, mending nggak usah jadi anak ibuk aja kalo mau jadi lonte"" LAHHH GIMANAAAA IBUKKK NIHHH AH",85,475,4.4,2,menengah,77.595
144758,2026-03-22T23:04:07+00:00,"#bot 


 

males bgt sm temen yg dikit² ngambek gajelassss
padahalll kan kita sama² cwe, harusnya saling ngerti kan
ego+ego=bubar
dia ngambek+aku ngambek
dinasehatin susah, ga jelas banyak ngomel, diajak ngomong diem,klo lagi badmood suka tendang² benda yg ada disekitar, kalo ga sesuai yg dia mau ngambek

yaudah ikutan ngambek stress aku klo sm dia😭",58,344,4.845,2,menengah,77.595
