id,date,text,word_count,char_count,avg_word_length,length_cluster,length_cluster_label,length_cluster_center_words
145488,2026-04-09T11:42:14+00:00,"#Koceng 
 
 
guyss
tolongg kasi aku ide buat skripsi dongg
kira² ambil tentang apaa yaa?
temanya kesehatan pokonya",17,109,5.353,0,pendek,9.3
145485,2026-04-09T10:27:36+00:00,"#anon gw co, cari cewek yang mau curhat atau ngobrol ngomongin keresahan?

===
✉️ Kirimin Aku Pesan Rahasia",16,106,5.062,0,pendek,9.3
145484,2026-04-09T10:18:54+00:00," 
 
 
apa yang buat aku ngeiyain buat ada di dunia ya",10,47,3.8,0,pendek,9.3
145483,2026-04-09T10:10:24+00:00," 
 
 
ada ngga ya yang bersyukur aku ada di dunia ini",10,47,3.8,0,pendek,9.3
145482,2026-04-09T09:09:05+00:00," 
 
 
Semoga mereka ga off off an lagi",7,32,3.714,0,pendek,9.3
145481,2026-04-09T08:21:27+00:00,"#anon gw co, cari cewek yang mau curhat atau ngobrol ngomongin masa lalu atau bahas keresahan?

===
✉️ Kirimin Aku Pesan Rahasia",20,127,4.9,0,pendek,9.3
145478,2026-04-09T06:10:18+00:00,"#anon

ml,bloodstrike or ff 
sender ce

===
✉️ Kirimin Aku Pesan Rahasia",11,69,4.636,0,pendek,9.3
145477,2026-04-09T05:06:11+00:00,"#anon gw co, cari cewek yang mau curhat atau ngobrol ngomongin masa lalu atau bahas keresahan?

===
✉️ Kirimin Aku Pesan Rahasia",20,127,4.9,0,pendek,9.3
145475,2026-04-09T04:47:46+00:00," 
 
 
ada yang pernah cobain ngga warnain rambut warna abu, tapi hasilnya keluar tanpa bleaching?",14,91,5.429,0,pendek,9.3
145474,2026-04-09T04:07:46+00:00,"#anon 

spill lip produk yg kalian pake girls, tpi kalo bisa jgn yg matte yaw

===
✉️ Kirimin Aku Pesan Rahasia",19,108,4.263,0,pendek,9.3
145473,2026-04-09T03:15:45+00:00," 
 
 
Hadeh orang orangg 
Sukanya terkungkung sama pikirannya sendiri 😬",8,64,6.875,0,pendek,9.3
145472,2026-04-09T02:34:36+00:00," 
 
 
pagi"" udah rebahan di aspal",5,27,4.4,0,pendek,9.3
145471,2026-04-09T02:33:10+00:00," 
 
 
Gimana ya cara biar cowo yg gengsinya tinggi tuh terbuka sama kita",12,66,4.583,0,pendek,9.3
145470,2026-04-09T02:04:54+00:00,"#anon gw co, cari cewek yang mau curhat atau ngobrol ngomongin masa lalu atau bahas keresahan?

===
✉️ Kirimin Aku Pesan Rahasia",20,127,4.9,0,pendek,9.3
145469,2026-04-09T01:19:24+00:00," 
 
 
Puncak kesedihan adalah tertawa",4,31,7.0,0,pendek,9.3
145468,2026-04-09T01:14:20+00:00," 
 
 
Cara nyadarin temen gimana 😭😭😭
Kalo kita ga anggep dia badut atau choice yang kesekian kalinyaaa 😭",15,98,5.2,0,pendek,9.3
145467,2026-04-09T01:11:48+00:00," 
 
 
Kukira kita teman, ternyata aku hanya gabutan😂",7,46,5.429,0,pendek,9.3
145466,2026-04-09T00:26:23+00:00,"#anon 

guyss ada yg pernah penelitian di bank gaa

===
✉️ Kirimin Aku Pesan Rahasia",13,81,4.692,0,pendek,9.3
145464,2026-04-08T23:25:24+00:00," 
 
 
jirr jam segini di sekolah masi sepi😭
jd bingung mau ngapain",11,60,4.455,0,pendek,9.3
145463,2026-04-08T21:28:12+00:00,"#anon gw co, cari cewek yang mau curhat atau ngobrol ngomongin masa lalu atau bahas keresahan?

===
✉️ Kirimin Aku Pesan Rahasia",20,127,4.9,0,pendek,9.3
145462,2026-04-08T18:24:32+00:00," 
 
 
pacaran udh mau 2 taun tapi dia ga punya inisiatif apa² huftt",12,61,4.167,0,pendek,9.3
145461,2026-04-08T17:13:21+00:00,"#anon

Info loker

===
✉️ Kirimin Aku Pesan Rahasia",7,49,5.0,0,pendek,9.3
145460,2026-04-08T16:39:58+00:00," 
 
 
Jangan ulangi kejadian yang sama, jangan jadi badut ketika dia sedih atau gaada temen",14,85,5.071,0,pendek,9.3
145459,2026-04-08T16:25:46+00:00," 
 
 
kenapa dia suka nyakitin aku , aku salah apaa sama diaa aku lama2 cape",13,70,4.308,0,pendek,9.3
145458,2026-04-08T16:23:52+00:00," 
 
 
dia sekarang mentingin diri sendiri seenaknya sendiri, aku gasuka dia kaya gituu dia gamau dengerin omongan akuu",17,112,5.588,0,pendek,9.3
145457,2026-04-08T16:22:11+00:00," 
 
 
dia knp ya setiap ganti bulan selalu minta udahan",9,49,4.556,0,pendek,9.3
145456,2026-04-08T16:21:34+00:00," 
 
 
Aku kurang apa sm dia?aku cewe ga baik kah Dimata dia?",12,54,3.5,0,pendek,9.3
145455,2026-04-08T16:19:37+00:00,"yang blum punya bot anonymous bantu pencet link dong  
https://t.me/secretchat04bot?start=5375170255

#anon

===
✉️ Kirimin Aku Pesan Rahasia",20,137,5.4,0,pendek,9.3
145454,2026-04-08T16:15:43+00:00," 
 
 
gess kalian kalo disuruh milih halo dek apa mas² bengkel ya",11,59,4.455,0,pendek,9.3
145453,2026-04-08T15:00:25+00:00," 
 
 
guys, gue gasuka sama cwe gatel knp ya, ngeliat nya jijik anjay, udh punya pcr ttp aja gatel sana sini😭😭😭",20,105,4.0,0,pendek,9.3
145452,2026-04-08T14:58:41+00:00,"#bot 


10 orang tercepat dapet free beb🥵
@barbieydel3",8,51,5.125,0,pendek,9.3
145451,2026-04-08T14:57:12+00:00,"#bot 


pengenn😖😖
@barbieydel3",3,27,7.0,0,pendek,9.3
145450,2026-04-08T14:51:35+00:00," 
 
 
ginii yh rasanya asing sm hts tercinta
pdhl dia tipe gua bgtt anjjr malah asing ginii😔
sediii",17,93,4.471,0,pendek,9.3
145448,2026-04-08T14:38:53+00:00," 
 
 
tahun ini lulus kira kira kerja apa yh yg gajinya bisa kekumpul buat beli motor",15,79,4.333,0,pendek,9.3
145447,2026-04-08T14:10:57+00:00," 
 
 
mau nanya ip 11 inter sm ip 12 mini inter harganya lebih mahal mana?",14,68,3.857,0,pendek,9.3
145446,2026-04-08T14:06:31+00:00,"#anon gw co, cari cewek yang mau curhat atau ngobrol ngomongin masa lalu atau bahas keresahan?

===
✉️ Kirimin Aku Pesan Rahasia",20,127,4.9,0,pendek,9.3
145444,2026-04-08T13:08:26+00:00," 
 
 
hrga ip 11 tu sbnr e brp si?aku ngopi nggo andro di ketawain mbak² ip 11 inter😭🙏",18,80,3.389,0,pendek,9.3
145443,2026-04-08T12:58:17+00:00," 
 
 
jujur pake softlens tu perih apa engga si?
aku mau nyoba takut,takut pas nyopotnya😭",15,83,4.467,0,pendek,9.3
145442,2026-04-08T12:48:22+00:00,"#kepoyaa 
 
 
ugm terima aku pls",5,27,4.4,0,pendek,9.3
145441,2026-04-08T12:46:45+00:00," 
 
 
hshbrgrgsrbkstawg",1,17,17.0,0,pendek,9.3
145440,2026-04-08T12:13:59+00:00," 
 
 
kenapaa rataa"" pasangan pastii yang cakep cwenya bukan cowonya kenapaaa yaa😭😭",11,77,5.818,0,pendek,9.3
145439,2026-04-08T12:12:10+00:00," 
 
 
aku se engga berguna itu ya hidup wkwk",8,38,3.875,0,pendek,9.3
145438,2026-04-08T11:52:46+00:00," 
 
 
ko gua suka tiba tibaa netesin air mata gitu yaa padahal gaa lagi nangis atau sedih jir tiba tibaa bgt",20,102,4.15,0,pendek,9.3
145437,2026-04-08T11:51:36+00:00," 
 
 
jaringan smartfren jelekkk bgt gilaa😞😞",5,38,6.4,0,pendek,9.3
145436,2026-04-08T11:48:12+00:00," 
 
 
Sosoan lu ga kenal ama gue 
Idih
Inget betingkah kaya dede dede lucu dulu gimana 🗿",15,81,4.333,0,pendek,9.3
145435,2026-04-08T11:40:48+00:00," 
 
 
Sosoan ngelupain orang
Idih",4,27,6.0,0,pendek,9.3
145434,2026-04-08T11:40:12+00:00," 
 
 
Sosoan demensia
Dih 🗿",3,21,5.667,0,pendek,9.3
145432,2026-04-08T10:36:35+00:00," 
 
 
hahh temennya adek gw 2010, tahun depan udh kuliah??

cepett bgt gedenya anjjr, bukannya 2010 masi sd ya?",18,104,4.556,0,pendek,9.3
145431,2026-04-08T10:10:50+00:00,"#Yeahh 
 
 
kyknya dia ga main tele dehhh",7,36,4.143,0,pendek,9.3
145429,2026-04-08T10:01:22+00:00," 
 
 
ada ga sih pekerjaan yang santai.",6,33,4.5,0,pendek,9.3
145426,2026-04-08T09:58:26+00:00,"#ungu.putih 
 
 
jangann lupa bernafas",5,33,5.6,0,pendek,9.3
145425,2026-04-08T08:53:40+00:00,"#anon gw co, cari cewek yang mau curhat atau ngobrol ngomongin masa lalu atau bahas trauma?

===
✉️ Kirimin Aku Pesan Rahasia",20,124,4.75,0,pendek,9.3
145423,2026-04-08T07:32:43+00:00,"#anon gw co, cari cewek yang mau curhat atau ngobrol gabut

===
✉️ Kirimin Aku Pesan Rahasia",15,91,4.533,0,pendek,9.3
145422,2026-04-08T05:31:13+00:00," 
 
 
pengen cepet² kuliah, ga sabar ikut pergaulan bebas",8,51,5.375,0,pendek,9.3
145420,2026-04-08T03:16:23+00:00,"#anon gw co, cari cewek yang mau curhat atau chat ngobrol random

===
✉️ Kirimin Aku Pesan Rahasia",16,97,4.562,0,pendek,9.3
145419,2026-04-08T01:14:53+00:00," 
 
 
mabar ff
sender ce",4,18,3.75,0,pendek,9.3
145418,2026-04-07T21:50:24+00:00,"#anon gw co, cari cewek yang mau curhat atau chat ngobrol random

===
✉️ Kirimin Aku Pesan Rahasia",16,97,4.562,0,pendek,9.3
145417,2026-04-07T20:23:28+00:00,"#anon 


gbisa tdur njir

===
✉️ Kirimin Aku Pesan Rahasia",8,54,4.875,0,pendek,9.3
145416,2026-04-07T19:03:44+00:00," 
 
 
berat banget buat ditinggalin",4,29,6.5,0,pendek,9.3
145415,2026-04-07T18:58:52+00:00," 
 
 
Aku blm siap dia ninggalin aku ke Jerman setelah lulus hmm",11,58,4.364,0,pendek,9.3
145413,2026-04-07T16:22:15+00:00," 
 
 
Minal aidzin wal fa idzin",5,25,4.2,0,pendek,9.3
145411,2026-04-07T14:49:49+00:00," 
 
 
Bahasa Inggrisnya ""Omon-omon"" itu ""Truth"" kan?",7,46,5.0,0,pendek,9.3
145408,2026-04-07T14:11:33+00:00," 
 
 
malam' gini tbtb ada beberapa tetesan darah depan kamar aku, takut bangun aseli yaampun gimana ini",16,98,5.062,0,pendek,9.3
145407,2026-04-07T14:04:16+00:00," 
 
 
dia sadar ga si aku kangen dia?",7,31,3.429,0,pendek,9.3
145406,2026-04-07T14:02:02+00:00," 
 
 
kangen diaa",2,11,5.0,0,pendek,9.3
145405,2026-04-07T14:01:23+00:00," 
 
 
gue kayaknya emng gacocok pacaran deh PLENGER BNGT ANJIRR",9,57,5.444,0,pendek,9.3
145404,2026-04-07T13:20:25+00:00," 
 
 
kok pengen punya cowo yaa😔😔😔",5,28,4.2,0,pendek,9.3
145403,2026-04-07T13:01:16+00:00,"#anon

Dingin2 enaknya ng...

Yg mikir nggak2 brrti kalah

===
✉️ Kirimin Aku Pesan Rahasia",13,88,5.0,0,pendek,9.3
145399,2026-04-07T12:35:50+00:00,"#anon gw co, cari cewek yang mau curhat atau chat ngobrol random

===
✉️ Kirimin Aku Pesan Rahasia",16,97,4.562,0,pendek,9.3
145397,2026-04-07T11:54:00+00:00," 
 
 
wjar ga klo ktmu tmn online cwo menfess tapi dianya gmau difoto?",12,64,4.333,0,pendek,9.3
145396,2026-04-07T11:48:04+00:00," 
 
 
Kalian kalo di rumah sendirian ngapain si",7,41,5.0,0,pendek,9.3
145395,2026-04-07T11:36:32+00:00,"#Cocomatcha 
 
 
Bikin poni, yes or no?",6,34,4.333,0,pendek,9.3
145392,2026-04-07T10:40:47+00:00," 
 
 
Fyi, yg Dimaling itu barang yg udh dipake, bukan barang baru.",11,61,4.364,0,pendek,9.3
145388,2026-04-07T08:02:52+00:00," 
 
 
aduh pening kali ya butuh duit",6,30,4.167,0,pendek,9.3
145387,2026-04-07T07:29:43+00:00," 
 
 
ujaannn gesss",2,13,6.0,0,pendek,9.3
145386,2026-04-07T07:18:03+00:00," 
 
 
 
 
 
https://t.me/+R4bavX-beQphOTM1 join ch bkp, sering up. adminnya cantikk",12,71,4.583,0,pendek,9.3
145384,2026-04-07T05:14:14+00:00," 
 
 
persetan sm komitmen, yg ada cuma jd pelampiasan nafsu sialan. mati aja deh!!!",13,78,4.692,0,pendek,9.3
145383,2026-04-07T05:00:44+00:00,"#Cocomatcha 
 
 
Menurut kalian bikin poni model apa ya yang baguss",10,62,5.2,0,pendek,9.3
145382,2026-04-07T04:29:58+00:00," 
 
 
sesusah apapun jgn pernah ngeharepin dibantu keluarga, apalagi keluarga dri pihak ayah, klo ga ya di hina",17,105,5.118,0,pendek,9.3
145381,2026-04-07T03:36:05+00:00,"#anon 

kok kartu atm aku gabisa diambil ya uangnya, di mesin atmnya tuh ditolak😭😭

===
✉️ Kirimin Aku Pesan Rahasia",18,113,4.722,0,pendek,9.3
145380,2026-04-07T03:10:17+00:00," 
 
 
https://t.me/+R4bavX-beQphOTM1 join ch bkp, sering up. adminnya cantikk",12,71,4.583,0,pendek,9.3
145376,2026-04-06T19:02:10+00:00,"#helokintil 
 
 
emang gc bekas diskusi gitu bisa dijual? yang 12 juni 2024 itu berapaan kira kira?",16,94,4.75,0,pendek,9.3
145375,2026-04-06T15:49:03+00:00," 
 
 
Info parfum ori harga 50rb an buat cowo yang wanginya kenceng plis",12,66,4.583,0,pendek,9.3
145372,2026-04-06T13:51:41+00:00," 
 
 
legaa bgt gw abis ngunfollow 150 org, yg unfollow gua duluann😭",11,62,4.545,0,pendek,9.3
